cntr_id,nuts_id,nuts_name,pop_2003,pop_obj1,pop_obj1_ph,pop_obj1_spec_pgm,pop_obj2,pop_obj2_ph,pop_obj2_ph_partly
UK,UKL13,Conwy and Denbighshire,205.756,205.756,0,0,0,0,0
UK,UKL14,South West Wales,369.272,369.272,0,0,0,0,0
UK,UKL15,Central Valleys,286.978,286.978,0,0,0,0,0
UK,UKL16,Gwent Valleys,329.878,329.878,0,0,0,0,0
UK,UKL17,Bridgend and Neath Port Talbot,265.025,265.025,0,0,0,0,0
UK,UKL18,Swansea,224.645,224.645,0,0,0,0,0
UK,UKL21,Monmouthshire and Newport,225.354,0,0,0,52.307,150.015,7.908
UK,UKL22,Cardiff and Vale of Glamorgan,436.125,0,0,0,118.067,111.271,51.874
UK,UKL23,Flintshire and Wrexham,279.084,0,0,0,0.937,6.104,0
UK,UKL24,Powys,129.226,0,0,0,105.749,21.444,2.033
UK,UKM10,"Aberdeen City, Aberdeenshire and North East Moray",501.129,0,0,0,0,0,0
UK,UKM21,Angus and Dundee City,250.928,0,0,0,110.299,88.234,17.764
UK,UKM22,Clackmannanshire and Fife,400.129,0,0,0,238.515,96.107,10.686
UK,UKM23,East Lothian and Midlothian,170.968,0,0,0,31.766,90.326,12.325
UK,UKM24,"Scottish Borders, The",108.281,0,0,0,92.229,16.052,0
UK,UKM25,"Edinburgh, City of",449.511,0,0,0,0,11.153,14.259
UK,UKM26,Falkirk,146.179,0,0,0,37.329,108.85,0
UK,UKM27,Perth and Kinross and Stirling,222.425,0,0,0,3.756,64.527,56.374
UK,UKM28,West Lothian,161.17,0,0,0,45.003,116.134,0
UK,UKM31,"East and West Dunbartonshire, Helensburgh and Lomond",226.766,0,0,0,94.578,132.088,0
UK,UKM32,Dumfries and Galloway,147.378,0,0,0,143.056,0,0
UK,UKM33,East Ayrshire and North Ayrshire Mainland,248.854,0,0,0,230.682,15.353,0
UK,UKM34,Glasgow City,577.157,0,0,0,358.925,218.232,0
UK,UKM35,"Inverclyde, East Renfrewshire and Renfrewshire",343.725,0,0,0,126.385,217.34,0
UK,UKM36,North Lanarkshire,321.865,0,0,0,267.597,54.268,0
UK,UKM37,South Ayrshire,111.642,0,0,0,29.236,82.406,0
UK,UKM38,South Lanarkshire,303.31,0,0,0,77.505,215.911,9.895
UK,UKM41,Caithness and Sutherland and Ross and Cromarty,89.017,0,89.017,0,0,0,0
UK,UKM42,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.731,0,111.731,0,0,0,0
UK,UKM43,"Lochaber, Skye and Lochalsh and Argyll and the Islands",101.198,0,101.198,0,0,0,0
UK,UKM44,Eilean Siar (Western Isles),26.159,0,26.159,0,0,0,0
UK,UKM45,Orkney Islands,19.328,0,19.328,0,0,0,0
UK,UKM46,Shetland Islands,21.9,0,21.9,0,0,0,0
UK,UKN01,Belfast,271.504,0,271.504,0,0,0,0
UK,UKN02,Outer Belfast,371.58,0,371.58,0,0,0,0
UK,UKN03,East of Northern Ireland,404.828,0,404.828,0,0,0,0
UK,UKN04,North of Northern Ireland,278.917,0,278.917,0,0,0,0
UK,UKN05,West and South of Northern Ireland,375.804,0,375.804,0,0,0,0
