DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2013,654774,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2014,657391,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2015,661888,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2016,671489,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2017,678753,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2018,681032,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2019,682986,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2020,681202,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2021,680130,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2022,676463,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2023,695758,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE50:Bremen,2024,702655,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1990,1626222,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1991,1652360,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1992,1668758,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1993,1688789,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1994,1702889,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1995,1705872,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1996,1707901,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1997,1707986,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1998,1704731,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,1999,1700089,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2000,1704735,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2001,1715392,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2002,1726363,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2003,1728806,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2004,1734083,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2005,1734830,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2006,1743627,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2007,1754182,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2008,1770629,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2009,1772100,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2010,1774224,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2011,1705700,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2012,1718187,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2013,1734272,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2014,1746342,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2015,1762791,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2016,1787408,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2017,1810438,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2018,1830584,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2019,1841179,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2020,1847253,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2021,1852478,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2022,1853935,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2023,1832675,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE60:Hamburg,2024,1851596,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1990,3491419,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1991,3547188,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1992,3596111,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1993,3649645,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1994,3671031,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1995,3669956,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1996,3684624,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1997,3694537,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1998,3697606,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,1999,3703089,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2000,3719354,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2001,3737589,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2002,3746852,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2003,3761749,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2004,3762995,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2005,3775025,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2006,3778124,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2007,3772906,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2008,3780232,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2009,3784767,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2010,3792941,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2011,3734199,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2012,3763611,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2013,3791381,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2014,3822479,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2015,3863818,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2016,3922369,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2017,3951234,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2018,3978050,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2019,3998724,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2020,4019961,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2021,4026618,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2022,4026564,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2023,4001146,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE71:Darmstadt,2024,4024030,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1990,981501,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1991,1003269,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1992,1016070,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1993,1032082,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1994,1042537,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1995,1049136,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1996,1055882,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1997,1060367,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1998,1060847,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,1999,1060951,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2000,1063503,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2001,1063538,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2002,1065028,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2003,1065909,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2004,1065467,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2005,1064228,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2006,1061323,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2007,1057553,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2008,1053259,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2009,1048683,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2010,1044269,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2011,1027159,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2012,1025525,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2013,1023277,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2014,1023150,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2015,1029020,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2016,1040091,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2017,1043643,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2018,1045807,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2019,1047262,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2020,1048646,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2021,1048740,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2022,1050765,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2023,1036748,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE72:Gießen,2024,1041453,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1990,1187700,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1991,1212836,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1992,1225158,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1993,1240951,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1994,1253761,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1995,1261601,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1996,1269407,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1997,1272380,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1998,1273252,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,1999,1271097,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2000,1269109,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2001,1267002,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2002,1265946,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2003,1263960,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2004,1260966,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2005,1258512,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2006,1252907,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2007,1244900,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2008,1239064,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2009,1231503,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2010,1224741,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2011,1208050,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2012,1204635,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2013,1201823,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2014,1199796,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2015,1201050,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2016,1213712,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2017,1218211,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2018,1219405,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2019,1219823,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2020,1219473,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2021,1217796,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2022,1217688,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2023,1199039,b,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE73:Kassel,2024,1202063,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1990,1963909,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1991,1923918,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1992,1891685,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1993,1864971,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1994,1843474,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1995,1832298,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1996,1823084,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1997,1817196,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1998,1807799,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,1999,1798689,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2000,1789322,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2001,1775703,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2002,1759877,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2003,1744624,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2004,1732226,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2005,1719653,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2006,1707266,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2007,1693754,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2008,1679682,,
ESTAT:DEMO_R_D2JAN(1.0),13/03/25 23:00:00,A:Annual,NR:Number,T:Total,TOTAL:Total,DE80:Mecklenburg-Vorpommern,2009,1664356,,
